TimeStamp;Температура масла в магистрали общей откачки (поз. Тм);Температура слива масла из опоры турбины (поз. Т606);Температура масла на входе в двигатель за фильтром (поз. Т607);Температура топливного газа перед СК (перед расходомерным устройством) (поз. Ттг);Давление масла в нагнетающей магистрали двигателя (после фильтра) (поз. Pм);Давление масла в магистрали общей откачки (поз. Р615);Давление за ОК Pk1;Давление за ОК Pk2;Давление топливного газа перед дозаторами (поз. Pтг1.1);Вибрация промежуточного корпуса газогенератора (гориз.) (поз. В1);Вибрация корпуса силовой турбины (гориз.) (поз. В2);Положение дозатора газа 8402 (или ДУС-6,5 МП) ( поз. А ДГ);Контроль управления дозатором газа ДГ ;Частота вращения РНД (Расчетная);Частота вращения РВД (Расчетная);Частота вращения РСТ (Расчетная);Температура воздуха на входе в газогенератор (Расчетная);Давление воздуха за компрессором (Расчетная);Частота вращения РНД приведенная;Частота вращения РВД приведенная;Температура газов за ТНД максимальная (Расчетная);Положение лопаток НА КВД. (поз. A2) ;Положение КПВ (поз. A3)
12:10:02.807;21.664;28.81;24.431;8.857;301.965;197.015;243.788;258.74;2915.799;1.984;1.178;32.416;32.434;4055.912;9565.001;1492.204;5.368;250.344;4130.157;9726.608;439.219;15.911;8.1
12:10:02.831;21.664;28.81;24.431;8.857;302.169;196.088;244.944;256.671;2915.057;1.992;1.186;32.487;32.425;4053.106;9565.234;1492.206;5.368;251.264;4124.372;9726.449;439.219;16.137;8.123
12:10:02.854;21.664;28.81;24.431;8.857;302.169;196.088;244.944;256.671;2915.057;1.992;1.186;32.487;32.425;4055.635;9565.11;1492.223;5.368;250.808;4121.519;9726.687;439.219;16.137;8.123
12:10:02.875;21.664;28.81;24.338;8.857;302.299;196.088;244.944;257.207;2917.776;1.989;1.188;32.487;32.431;4055.635;9565.11;1492.223;5.368;250.808;4124.09;9726.561;439.219;16.046;8.123
12:10:02.899;21.664;28.81;24.338;8.857;302.299;196.589;243.402;258.28;2915.799;1.987;1.181;32.508;32.431;4054.531;9565.414;1492.23;5.368;251.076;4124.09;9726.561;439.219;16.046;8.184
12:10:02.923;21.664;28.81;24.338;8.857;302.095;198.109;245.021;258.28;2915.181;1.992;1.181;32.49;32.431;4054.715;9565.64;1492.219;5.368;250.841;4122.968;9726.869;439.219;15.928;8.167
12:10:02.945;21.664;28.81;24.338;8.857;301.984;200.204;245.021;256.671;2915.181;1.992;1.181;32.49;32.431;4055.533;9565.563;1492.223;5.368;251.65;4123.155;9727.099;439.219;15.906;8.21
12:10:02.967;21.664;28.88;24.338;8.857;301.984;202.484;245.098;257.207;2918.024;1.992;1.186;32.499;32.428;4055.322;9564.814;1492.22;5.368;250.846;4123.987;9727.021;439.219;15.876;8.218
12:10:02.990;21.664;28.88;24.338;8.857;302.299;204.264;243.402;258.51;2916.046;1.992;1.186;32.499;32.428;4057.737;9565.165;1492.217;5.368;251.153;4123.772;9726.26;439.219;15.933;8.218
12:10:03.014;21.664;28.88;24.338;8.857;302.299;204.264;243.402;258.51;2916.046;1.992;1.186;32.499;32.428;4056.494;9565.593;1492.212;5.368;250.956;4126.228;9726.616;439.219;15.933;8.218
12:10:03.037;21.664;28.88;24.338;8.88;302.299;204.264;244.096;257.897;2914.439;1.997;1.181;32.478;32.425;4056.494;9565.593;1492.212;5.368;250.956;4124.964;9727.051;439.219;15.933;8.17
12:10:03.060;21.664;28.88;24.338;8.88;302.466;205.265;245.56;257.897;2917.158;1.992;1.181;32.481;32.425;4053.363;9565.461;1492.218;5.368;250.996;4124.964;9727.051;439.232;15.818;8.131
12:10:03.083;21.664;28.88;24.338;8.88;302.466;204.542;244.79;256.595;2916.293;1.997;1.178;32.478;32.434;4056.009;9565.531;1492.219;5.368;251.729;4121.78;9726.917;439.232;15.933;8.229
12:10:03.108;21.664;28.88;24.338;8.88;302.614;203.133;244.79;258.51;2916.293;1.997;1.186;32.481;32.425;4056.133;9565.18;1492.236;5.368;250.692;4124.471;9726.988;439.232;16.164;8.148
12:10:03.128;21.664;28.88;24.338;8.88;302.466;201.539;243.865;258.51;2915.181;1.997;1.183;32.481;32.428;4053.531;9565.056;1492.235;5.368;251.65;4124.596;9726.631;439.232;16.106;8.148
12:10:03.152;21.664;28.88;24.338;8.88;302.466;201.539;245.715;256.595;2916.788;2.002;1.183;32.481;32.428;4056.308;9565.165;1492.243;5.368;251.187;4121.951;9726.505;439.232;16.106;8.159
12:10:03.174;21.664;28.88;24.338;8.88;302.466;201.539;245.715;256.595;2916.788;2.002;1.183;32.481;32.428;4055.134;9565.289;1492.25;5.368;251.155;4124.775;9726.616;439.257;16.106;8.159
12:10:03.197;21.664;28.88;24.361;8.88;301.984;200.945;244.713;256.595;2916.911;1.999;1.183;32.512;32.431;4055.134;9565.289;1492.25;5.368;251.155;4123.581;9726.742;439.257;16.068;8.159
12:10:03.220;21.664;28.88;24.361;8.88;301.743;201.91;244.559;258.816;2914.934;2.002;1.181;32.502;32.431;4054.839;9565.195;1492.258;5.368;250.654;4123.581;9726.742;439.257;16.17;8.246
12:10:03.243;21.664;28.88;24.361;8.88;301.947;203.115;244.559;258.28;2914.934;2.002;1.181;32.481;32.431;4055.221;9565.142;1492.254;5.368;251.687;4123.281;9726.647;439.294;16.046;8.235
12:10:03.266;21.664;28.88;24.361;8.88;302.077;203.745;245.792;256.978;2916.417;2.002;1.186;32.481;32.431;4055.744;9565.266;1492.242;5.368;251.419;4123.67;9726.593;439.294;16.082;8.235
12:10:03.291;21.664;28.88;24.361;8.88;302.077;203.745;244.559;258.28;2917.282;1.999;1.181;32.493;32.428;4057.328;9564.946;1492.22;5.357;251.385;4124.202;9726.719;439.294;16.084;8.086
12:10:03.312;21.664;28.88;24.361;8.904;301.91;203.263;244.096;258.127;2915.181;1.999;1.181;32.456;32.431;4057.31;9565.694;1492.204;5.357;251.419;4125.898;9726.597;439.307;16.084;8.17
12:10:03.335;21.664;28.88;24.361;8.904;302.002;201.594;245.098;258.127;2916.293;2.002;1.181;32.481;32.431;4054.306;9565.063;1492.172;5.357;251.111;4125.88;9727.357;439.307;16.021;8.142
12:10:03.358;21.664;28.88;24.361;8.904;302.002;201.594;245.098;258.127;2916.293;2.002;1.181;32.481;32.431;4057.676;9565.289;1492.132;5.357;251.612;4122.825;9726.716;439.307;16.021;8.142
12:10:03.383;21.664;28.88;24.361;8.904;302.002;201.594;245.098;258.127;2916.293;2.002;1.181;32.481;32.431;4057.676;9565.289;1492.132;5.357;251.612;4122.825;9726.716;439.307;16.021;8.142
12:10:03.405;21.664;28.88;24.361;8.904;302.28;199.092;245.098;257.284;2916.293;2.002;1.178;32.471;32.434;4057.676;9565.289;1492.132;5.357;251.612;4126.252;9726.945;439.307;16.189;8.184
12:10:03.430;21.664;28.88;24.361;8.904;302.206;196.774;246.254;256.288;2917.653;2.002;1.176;32.471;32.431;4055.176;9565.78;1492.105;5.357;251.191;4126.252;9726.945;439.332;15.903;8.184
12:10:03.452;21.664;28.88;24.361;8.904;302.206;196.774;243.634;259.276;2914.934;2.002;1.181;32.474;32.428;4053.622;9565.99;1492.063;5.345;251.271;4123.709;9727.445;439.332;15.988;8.092
12:10:03.473;21.781;28.88;24.361;8.904;301.743;195.903;245.252;257.284;2915.799;2.002;1.178;32.471;32.428;4054.335;9566.068;1492.025;5.345;251.455;4122.216;9727.862;439.332;15.988;8.108
12:10:03.497;21.781;28.88;24.361;8.904;301.78;196.144;244.867;257.284;2918.024;2.002;1.178;32.345;32.428;4055.658;9565.461;1492.014;5.345;251.268;4122.941;9727.942;439.332;16.046;8.19
12:10:03.519;21.781;28.88;24.338;8.904;301.632;196.941;244.867;256.518;2918.024;2.002;1.176;32.444;32.425;4055.71;9565.406;1491.954;5.345;251.075;4124.286;9727.324;439.332;15.716;8.263
12:10:03.542;21.781;28.88;24.338;8.904;301.798;198.554;244.327;258.663;2914.934;2.002;1.181;32.444;32.422;4056.166;9566.186;1491.933;5.345;250.692;4124.803;9728.062;439.332;15.733;8.263
12:10:03.565;21.781;28.88;24.338;8.904;301.798;198.554;244.713;257.131;2915.799;2.002;1.178;32.41;32.425;4056.659;9565.414;1491.915;5.345;251.495;4124.803;9728.062;439.332;15.953;8.274
12:10:03.588;21.781;28.88;24.338;8.904;301.798;198.554;244.713;257.131;2915.799;2.002;1.178;32.41;32.425;4056.659;9565.414;1491.915;5.345;251.495;4124.803;9728.062;439.332;15.953;8.274
12:10:03.611;21.781;28.88;24.338;8.904;302.021;198.35;245.175;257.054;2917.653;2.002;1.176;32.403;32.419;4057.982;9565.398;1491.909;5.345;250.922;4125.305;9727.276;439.332;15.953;8.198
12:10:03.634;21.781;28.973;24.338;8.904;302.41;196.033;244.096;257.054;2915.799;2.004;1.176;32.478;32.419;4055.715;9566.014;1491.922;5.345;251.115;4126.65;9727.261;439.294;16.076;8.17
12:10:03.657;21.781;28.973;24.338;8.88;302.577;192.492;244.096;257.973;2915.799;2.004;1.174;32.481;32.428;4055.799;9564.043;1491.968;5.345;251.035;4122.747;9727.729;439.307;16.186;8.224
12:10:03.683;21.781;28.973;24.338;8.88;302.392;189.377;244.327;257.437;2916.293;1.997;1.174;32.481;32.428;4055.799;9564.043;1491.968;5.345;251.035;4124.429;9725.882;439.307;16.208;8.288
12:10:03.704;21.781;28.973;24.338;8.88;302.392;189.377;244.327;257.437;2916.293;1.997;1.174;32.481;32.428;4055.799;9564.043;1491.968;5.345;251.035;4124.429;9725.882;439.307;16.208;8.288
12:10:03.728;21.781;28.973;24.338;8.88;302.392;189.377;245.792;255.752;2917.158;2.002;1.178;32.49;32.416;4055.374;9565.281;1491.978;5.345;250.882;4124.429;9725.882;439.307;16.159;8.288
12:10:03.749;21.781;28.973;24.338;8.88;302.114;187.56;243.942;259.123;2915.799;2.002;1.178;32.496;32.443;4055.499;9565.056;1492.046;5.345;250.772;4123.997;9727.142;439.307;16.159;8.257
12:10:03.772;21.781;28.973;24.338;8.88;302.392;188.858;244.713;259.123;2915.304;2.004;1.178;32.49;32.443;4055.13;9566.045;1492.073;5.334;251.532;4124.125;9726.912;439.307;16.101;8.193
12:10:03.795;21.874;28.973;24.338;8.88;302.336;191.287;244.713;257.207;2915.304;2.004;1.176;32.499;32.434;4055.051;9566.863;1492.117;5.334;251.918;4123.835;9728.12;439.307;16.052;8.153
12:10:03.818;21.874;28.973;24.338;8.88;302.114;194.179;244.944;257.82;2917.282;2.002;1.174;32.49;32.434;4056.406;9567.869;1492.154;5.334;250.96;4123.755;9728.952;439.344;16.178;8.137
12:10:03.842;21.874;28.973;24.338;8.88;301.687;194.179;244.79;258.586;2916.17;1.997;1.178;32.49;32.419;4056.073;9565.087;1492.179;5.334;251.382;4125.132;9729.975;439.357;16.293;8.137
12:10:03.863;21.874;28.973;24.338;8.88;301.687;194.179;244.79;258.586;2916.17;1.997;1.178;32.49;32.419;4057.974;9565.25;1492.203;5.334;251.688;4124.793;9727.146;439.357;16.293;8.137
12:10:03.887;21.874;28.973;24.338;8.88;301.687;197.071;243.711;257.973;2914.934;1.999;1.181;32.512;32.409;4057.974;9565.25;1492.203;5.334;251.688;4126.727;9727.312;439.344;16.293;8.246
12:10:03.912;21.874;29.043;24.338;8.88;301.632;199.407;245.946;257.973;2917.406;1.999;1.181;32.478;32.409;4057.839;9565.414;1492.216;5.334;250.842;4126.727;9727.312;439.344;16.384;8.187
12:10:03.934;21.874;29.043;24.338;8.88;302.114;201.02;245.946;257.667;2917.406;1.999;1.176;32.481;32.425;4055.933;9565.289;1492.227;5.322;251.96;4126.589;9727.479;439.344;16.271;8.176
12:10:03.955;21.874;29.043;24.338;8.88;302.688;201.353;245.021;259.199;2916.911;1.999;1.176;32.478;32.425;4054.837;9564.682;1492.242;5.322;251.806;4124.737;9727.555;439.344;16.194;8.061
12:10:03.981;21.874;29.043;24.338;8.904;302.763;201.353;244.019;259.046;2914.934;2.002;1.176;32.478;32.425;4056.294;9564.907;1492.252;5.322;252.11;4123.624;9726.937;439.382;16.079;8.061
12:10:04.004;21.874;29.043;24.338;8.904;302.763;199.907;245.638;257.437;2917.035;2.002;1.181;32.481;32.428;4056.72;9564.915;1492.259;5.322;251.532;4125.105;9727.166;439.37;16.079;8.075
12:10:04.025;21.874;29.043;24.338;8.904;302.484;198.48;244.636;257.437;2917.282;2.002;1.181;32.459;32.428;4056.525;9565.32;1492.275;5.322;251.537;4125.539;9727.174;439.37;16.219;8.184
12:10:04.050;21.874;29.043;24.338;8.904;302.484;198.48;244.636;257.437;2917.282;2.002;1.181;32.459;32.428;4057.442;9564.938;1492.302;5.322;251.036;4125.34;9727.586;439.37;16.219;8.184
12:10:04.071;21.874;29.043;24.338;8.904;302.373;197.46;244.636;257.973;2917.282;2.002;1.178;32.413;32.431;4057.442;9564.938;1492.302;5.322;251.036;4126.272;9727.197;439.37;15.988;8.151
12:10:04.095;21.874;29.043;24.338;8.904;302.577;196.848;244.559;257.897;2915.057;2.002;1.174;32.416;32.453;4056.167;9565.554;1492.333;5.31;251.305;4126.272;9727.197;439.37;16.01;8.246
12:10:04.117;21.827;29.043;24.338;8.904;302.855;196.626;245.406;257.744;2916.046;2.006;1.178;32.416;32.431;4057.628;9565.383;1492.37;5.31;251.228;4125.062;9728.026;439.37;16.101;8.246
12:10:04.140;21.827;29.043;24.338;8.904;302.855;196.626;245.792;257.897;2917.158;2.004;1.181;32.45;32.428;4056.289;9564.821;1492.399;5.31;251.575;4126.548;9727.853;439.37;16.101;8.274
12:10:04.162;21.827;29.043;24.454;8.904;302.67;197.145;244.867;257.897;2915.057;1.999;1.181;32.478;32.428;4057.26;9565.071;1492.409;5.31;251.844;4125.186;9727.281;439.37;16.104;8.215
12:10:04.186;21.827;29.043;24.454;8.904;302.206;197.979;244.867;258.357;2915.057;2.004;1.181;32.493;32.428;4057.511;9564.938;1492.45;5.31;251.382;4126.173;9727.536;439.37;16.076;8.246
12:10:04.209;21.827;29.043;24.454;8.904;302.206;197.979;244.867;258.357;2915.057;2.004;1.181;32.493;32.428;4058.467;9564.791;1492.475;5.299;251.612;4126.429;9727.4;439.37;16.076;8.246
12:10:04.231;21.827;29.112;24.454;8.904;301.817;198.628;245.098;257.284;2916.541;2.004;1.178;32.496;32.428;4058.467;9564.791;1492.475;5.299;251.612;4127.487;9727.454;439.37;16.131;8.075
12:10:04.254;21.827;29.112;24.454;8.904;301.687;197.942;245.792;257.82;2917.158;2.006;1.176;32.496;32.425;4056.581;9565.733;1492.505;5.299;251.191;4127.487;9727.454;439.395;16.106;8.075
12:10:04.278;21.827;29.112;24.454;8.904;301.687;197.942;244.404;257.897;2915.181;2.006;1.178;32.49;32.434;4057.368;9564.807;1492.542;5.299;251.806;4125.568;9728.412;439.395;16.106;8.08
12:10:04.300;21.827;29.112;24.454;8.904;301.91;195.662;244.944;257.897;2915.799;2.006;1.178;32.524;32.434;4058.81;9565.313;1492.562;5.299;251.151;4126.37;9727.47;439.395;16.266;8.055
12:10:04.324;21.827;29.112;24.454;8.904;301.965;192.362;244.944;257.59;2915.799;2.009;1.176;32.527;32.428;4057.642;9564.736;1492.585;5.299;251.42;4127.835;9727.984;439.395;16.049;8.17
12:10:04.346;21.827;29.112;24.454;8.904;302.114;188.988;246.331;256.288;2917.158;2.009;1.171;32.462;32.428;4056.198;9565.297;1492.615;5.299;251.267;4126.647;9727.398;439.395;15.991;8.232
12:10:04.369;21.827;29.112;24.454;8.904;302.243;186.689;243.865;258.816;2915.675;2.009;1.176;32.462;32.428;4058.204;9565.04;1492.628;5.299;251.31;4125.179;9727.968;439.382;16.183;8.232
12:10:04.393;21.827;29.112;24.454;8.904;302.243;186.689;243.865;258.816;2915.675;2.009;1.176;32.462;32.428;4058.404;9564.978;1492.643;5.31;251.34;4127.22;9727.707;439.382;16.183;8.232
12:10:04.415;21.827;29.112;24.454;8.904;302.243;186.689;245.021;257.973;2915.675;2.002;1.171;32.471;32.431;4058.404;9564.978;1492.643;5.31;251.34;4127.337;9727.44;439.382;16.183;8.207
12:10:04.441;21.874;29.112;24.454;8.904;302.299;187.282;245.56;257.973;2917.158;2.004;1.181;32.493;32.425;4058.345;9564.807;1492.678;5.31;251.497;4127.337;9727.44;439.407;16.134;8.153
12:10:04.461;21.874;29.112;24.315;8.904;301.78;189.47;245.946;256.978;2916.293;2.002;1.181;32.474;32.425;4060.299;9565.297;1492.708;5.31;251.767;4127.277;9727.267;439.407;16.041;8.17
12:10:04.484;21.874;29.112;24.315;8.904;301.798;192.232;245.946;259.046;2916.293;2.002;1.171;32.453;32.428;4058.344;9564.962;1492.742;5.31;251.462;4129.264;9727.766;439.407;16.101;8.182
12:10:04.507;21.874;29.112;24.315;8.904;302.039;193.604;244.019;258.74;2914.934;2.004;1.174;32.453;32.431;4059.322;9565.063;1492.772;5.31;252.496;4127.276;9727.425;439.407;16.216;8.182
12:10:04.530;21.874;29.159;24.315;8.904;302.039;193.604;245.946;257.437;2917.529;2.004;1.178;32.481;32.428;4057.873;9564.899;1492.791;5.322;251.379;4128.271;9727.527;439.42;16.216;8.159
12:10:04.553;21.874;29.159;24.315;8.904;302.132;193.789;245.098;257.437;2916.417;2.004;1.178;32.478;32.428;4059.9;9566.38;1492.842;5.322;251.692;4126.71;9727.158;439.42;16.109;8.263
12:10:04.576;21.874;29.159;24.315;8.904;302.132;193.789;245.098;257.437;2916.417;2.004;1.178;32.478;32.428;4060.013;9564.066;1492.902;5.322;251.268;4128.771;9728.663;439.382;16.109;8.263
12:10:04.600;21.874;29.159;24.315;8.904;302.021;193.511;244.559;258.893;2914.687;2.004;1.178;32.512;32.428;4060.013;9564.066;1492.902;5.322;251.268;4128.887;9726.311;439.382;16.299;8.322
12:10:04.622;21.874;29.159;24.315;8.904;301.928;192.862;244.559;258.51;2914.687;2.004;1.176;32.45;32.431;4060.978;9565.118;1492.932;5.322;251.726;4128.887;9726.311;439.382;16.244;8.26
12:10:04.646;21.874;29.159;24.315;8.904;301.928;192.862;244.559;258.51;2914.687;2.004;1.176;32.45;32.431;4060.978;9565.118;1492.932;5.322;251.726;4128.887;9726.311;439.382;16.244;8.26
12:10:04.668;21.874;29.159;24.315;8.904;302.151;192.251;246.254;257.667;2917.158;2.004;1.174;32.45;32.431;4057.584;9565.195;1492.98;5.322;251.534;4129.868;9727.381;439.382;16.172;8.26
12:10:04.692;21.874;29.159;24.315;8.904;302.151;192.251;245.098;258.127;2916.417;1.999;1.178;32.478;32.431;4058.462;9564.931;1493.01;5.322;251.961;4126.417;9727.459;439.382;16.153;8.21
12:10:04.715;21.874;29.159;24.315;8.904;302.355;192.01;244.713;258.893;2914.934;1.999;1.178;32.481;32.428;4060.051;9564.892;1493.05;5.322;251.612;4127.31;9727.189;439.382;16.153;8.232
12:10:04.738;21.874;29.159;24.315;8.904;302.447;192.195;246.1;258.893;2916.911;1.997;1.178;32.481;32.428;4060.609;9564.899;1493.085;5.31;251.803;4128.926;9727.15;439.382;16.197;8.229
12:10:04.761;21.92;29.159;24.315;8.904;302.41;192.584;246.1;256.671;2916.911;1.997;1.178;32.474;32.431;4059.105;9565.056;1493.1;5.31;252.496;4129.579;9727.361;439.382;16.112;8.274
12:10:04.786;21.92;29.159;24.315;8.904;302.41;192.584;246.1;256.671;2916.911;1.997;1.178;32.474;32.431;4061.615;9564.868;1493.109;5.31;251.386;4128.05;9727.52;439.382;16.112;8.274
12:10:04.809;21.92;29.159;24.292;8.904;302.243;192.825;245.946;258.893;2916.293;1.994;1.178;32.474;32.431;4061.615;9564.868;1493.109;5.31;251.386;4130.603;9727.329;439.382;16.214;8.184
12:10:04.832;21.92;29.159;24.292;8.904;302.243;192.825;244.404;259.812;2915.057;1.994;1.176;32.481;32.428;4063.848;9564.83;1493.13;5.31;252.419;4130.603;9727.329;439.382;16.109;8.184
12:10:04.852;21.92;29.159;24.292;8.904;302.058;192.492;245.56;256.824;2916.788;1.994;1.186;32.471;32.437;4061.16;9564.868;1493.134;5.31;252.108;4132.874;9727.29;439.37;16.109;8.17
12:10:04.876;21.92;29.275;24.292;8.904;302.132;191.602;245.175;256.824;2917.035;1.992;1.186;32.416;32.437;4058.799;9565.406;1493.14;5.299;251.192;4130.139;9727.329;439.37;16.076;8.089
12:10:04.898;21.92;29.275;24.292;8.904;302.243;190.99;245.175;258.357;2917.035;1.992;1.181;32.459;32.431;4059.424;9564.791;1493.152;5.299;251;4127.825;9728.079;439.37;16.109;8.156
12:10:04.922;21.92;29.275;24.292;8.904;302.28;190.749;244.481;258.28;2915.675;1.987;1.178;32.459;32.428;4060.676;9565.749;1493.162;5.299;251.766;4128.46;9727.454;439.37;16.219;8.212
12:10:04.946;21.92;29.275;24.292;8.951;302.132;190.749;245.483;257.897;2915.675;1.994;1.181;32.422;32.428;4058.874;9565.608;1493.184;5.299;251.381;4129.734;9728.428;439.37;16.131;8.212
12:10:04.969;21.92;29.275;24.292;8.951;302.132;190.749;245.483;257.897;2915.675;1.994;1.181;32.422;32.428;4060.865;9565.819;1493.207;5.299;251.69;4127.9;9728.285;439.345;16.131;8.212
12:10:04.990;21.92;29.275;24.292;8.951;302.132;190.934;245.175;257.667;2917.158;1.997;1.178;32.422;32.428;4060.865;9565.819;1493.207;5.299;251.69;4129.926;9728.499;439.345;16.131;8.182
12:10:05.015;21.92;29.275;24.292;8.951;301.873;191.713;244.25;257.667;2915.675;1.989;1.178;32.478;32.428;4060.113;9565.804;1493.243;5.299;251.421;4129.926;9728.499;439.332;16.238;8.078
12:10:05.036;21.92;29.275;24.292;8.951;301.928;190.823;244.25;259.735;2915.675;1.989;1.181;32.474;32.425;4059.92;9565.328;1493.26;5.299;250.959;4129.161;9728.483;439.32;16.42;8.108
12:10:05.062;21.827;29.275;24.292;8.951;302.225;190.582;245.098;256.978;2915.428;1.992;1.178;32.478;32.419;4059.747;9564.027;1493.316;5.31;251.993;4128.964;9728;439.332;16.274;8.108
12:10:05.086;21.827;29.275;24.292;8.951;302.596;191.732;245.792;258.586;2917.406;1.992;1.178;32.478;32.419;4060.459;9565.258;1493.357;5.31;251.038;4128.703;9726.474;439.332;16.279;8.108
12:10:05.105;21.827;29.275;24.292;8.951;302.596;191.732;245.792;258.586;2917.406;1.992;1.178;32.478;32.419;4059.619;9564.83;1493.399;5.31;252.189;4129.427;9727.726;439.332;16.279;8.108
12:10:05.130;21.827;29.275;24.315;8.951;302.596;191.732;245.021;258.05;2915.675;1.992;1.176;32.462;32.425;4059.619;9564.83;1493.399;5.31;252.189;4128.573;9727.29;439.332;16.279;8.184
12:10:05.151;21.827;29.275;24.315;8.951;302.299;193.993;243.865;258.05;2914.563;1.992;1.176;32.468;32.425;4060.519;9565.001;1493.432;5.31;251.536;4128.573;9727.29;439.332;16.31;8.094
12:10:05.175;21.827;29.275;24.315;8.951;301.724;196.144;243.865;258.127;2914.563;1.987;1.181;32.481;32.425;4060.582;9564.136;1493.463;5.31;250.957;4129.488;9727.464;439.307;16.274;8.114
12:10:05.198;21.827;29.322;24.315;8.951;301.761;197.59;246.254;257.667;2917.529;1.987;1.181;32.487;32.428;4060.614;9564.394;1493.495;5.31;250.996;4129.552;9726.584;439.332;16.258;8.103
12:10:05.220;21.827;29.322;24.315;8.951;301.687;198.202;245.175;258.127;2915.923;1.989;1.181;32.487;32.428;4061.051;9564.853;1493.531;5.31;251.961;4129.584;9726.847;439.332;16.326;8.103
12:10:05.246;21.827;29.322;24.315;8.951;301.687;198.202;244.79;258.203;2915.181;1.989;1.178;32.456;32.437;4059.061;9564.588;1493.556;5.31;251.651;4130.029;9727.313;439.332;16.326;8.232
12:10:05.269;21.827;29.322;24.315;8.951;301.687;198.202;244.79;258.203;2915.181;1.989;1.178;32.456;32.437;4061.074;9564.853;1493.557;5.31;251.497;4128.005;9727.044;439.332;16.326;8.232
12:10:05.290;21.827;29.322;24.315;8.951;301.78;197.516;246.331;258.203;2917.406;1.992;1.178;32.496;32.437;4061.074;9564.853;1493.557;5.31;251.497;4130.052;9727.313;439.332;16.384;8.21
12:10:05.312;21.827;29.322;24.315;8.951;302.373;196.552;244.559;257.131;2915.675;1.992;1.183;32.49;32.437;4060.619;9564.58;1493.576;5.31;252.267;4130.052;9727.313;439.332;16.192;8.218
12:10:05.335;21.827;29.322;24.315;8.951;302.614;196.478;244.559;259.199;2915.675;1.992;1.186;32.493;32.428;4059.064;9564.229;1493.601;5.31;250.845;4129.589;9727.036;439.332;16.142;8.336
12:10:05.361;21.827;29.322;24.315;8.951;302.299;196.83;245.56;258.357;2914.81;1.987;1.183;32.493;32.428;4061.166;9564.674;1493.608;5.322;251.879;4128.008;9726.68;439.332;16.285;8.336
