TimeStamp;Температура воздуха на входе в газогенератор (Расчетная);0 - Bad, 1 - Good
12:10:22.841;5.368;1
12:10:22.863;5.368;1
12:10:22.885;5.368;1
12:10:22.908;5.392;0
12:10:22.931;5.392;1
12:10:22.954;5.392;1
12:10:22.979;5.392;1
12:10:23.000;5.392;1
12:10:23.023;5.392;1
12:10:23.046;5.392;1
12:10:23.069;5.392;1
12:10:23.092;5.415;1
12:10:23.116;5.415;1
12:10:23.140;5.415;1
12:10:23.162;5.415;1
12:10:23.186;5.415;1
12:10:23.209;5.415;1
12:10:23.231;5.415;1
12:10:23.254;5.426;1
12:10:23.277;5.426;1
12:10:23.302;5.426;1
12:10:23.323;5.426;1
12:10:23.346;5.426;1
12:10:23.369;5.438;1
12:10:23.391;5.438;1
12:10:23.415;5.438;1
12:10:23.440;5.438;1
12:10:23.460;5.438;1
12:10:23.485;5.438;1
12:10:23.507;5.438;1
12:10:23.528;5.438;1
12:10:23.553;5.438;1
12:10:23.575;5.473;1
12:10:23.598;5.473;1
12:10:23.621;5.473;1
12:10:23.643;5.473;1
12:10:23.669;5.473;1
12:10:23.690;5.473;1
12:10:23.712;5.496;1
12:10:23.735;5.496;1
12:10:23.761;5.496;1
12:10:23.786;5.496;1
12:10:23.804;5.496;1
12:10:23.827;5.496;1
12:10:23.852;5.496;1
12:10:23.874;5.496;1
12:10:23.899;5.496;1
12:10:23.919;5.496;1
12:10:23.944;5.496;1
12:10:23.967;5.496;1
12:10:23.988;5.496;1
12:10:24.013;5.496;1
12:10:24.035;5.496;1
12:10:24.060;5.496;1
12:10:24.083;5.496;1
12:10:24.105;5.496;1
12:10:24.126;5.496;1
12:10:24.149;5.496;1
12:10:24.173;5.496;1
12:10:24.195;5.496;1
12:10:24.220;5.485;1
12:10:24.241;5.485;1
12:10:24.265;5.485;1
12:10:24.287;5.485;1
12:10:24.311;5.485;1
12:10:24.334;5.485;1
12:10:24.357;5.485;1
12:10:24.382;5.485;1
12:10:24.402;5.485;1
12:10:24.425;5.485;1
12:10:24.449;5.485;1
12:10:24.471;5.485;1
12:10:24.497;5.485;1
12:10:24.517;5.485;1
12:10:24.540;5.485;1
12:10:24.563;5.473;1
12:10:24.587;5.473;1
12:10:24.609;5.473;1
12:10:24.632;5.473;1
12:10:24.655;5.461;1
12:10:24.681;5.461;1
12:10:24.703;5.461;1
12:10:24.724;5.461;1
12:10:24.748;5.461;1
12:10:24.770;5.461;1
12:10:24.793;5.461;1
12:10:24.816;5.461;1
12:10:24.839;5.461;1
12:10:24.862;5.461;1
12:10:24.886;5.461;1
12:10:24.908;5.461;1
12:10:24.931;5.461;1
12:10:24.954;5.461;1
12:10:24.977;5.461;1
12:10:25.000;5.461;1
12:10:25.023;5.461;1
12:10:25.046;5.461;1
12:10:25.070;5.461;1
12:10:25.092;5.461;1
12:10:25.115;5.461;1
12:10:25.138;5.438;1
12:10:25.161;5.438;1
12:10:25.184;5.438;1
12:10:25.209;5.438;1
12:10:25.231;5.438;1
12:10:25.254;5.438;1
12:10:25.276;5.438;1
12:10:25.301;5.438;1
12:10:25.323;5.426;1
12:10:25.345;5.426;1
12:10:25.369;5.426;1
12:10:25.391;5.426;1
12:10:25.414;5.426;1
12:10:25.437;5.426;1
12:10:25.463;5.415;1
12:10:25.483;5.415;1
12:10:25.506;5.415;1
12:10:25.530;5.415;1
12:10:25.554;5.415;1
12:10:25.576;5.415;1
12:10:25.599;5.415;1
12:10:25.622;5.415;1
12:10:25.644;5.392;1
12:10:25.667;5.392;1
12:10:25.691;5.392;1
12:10:25.715;5.392;1
12:10:25.738;5.392;1
12:10:25.759;5.392;1
12:10:25.783;5.38;1
12:10:25.805;5.38;1
12:10:25.829;5.38;1
12:10:25.852;5.38;1
12:10:25.874;5.38;1
12:10:25.900;5.38;1
12:10:25.923;5.38;1
12:10:25.945;5.38;1
12:10:25.967;5.38;1
12:10:25.989;5.357;1
12:10:26.013;5.357;1
12:10:26.036;5.357;1
12:10:26.061;5.357;1
12:10:26.086;5.357;1
12:10:26.104;5.345;1
12:10:26.128;5.345;1
12:10:26.151;5.345;1
12:10:26.174;5.345;1
12:10:26.196;5.345;1
12:10:26.219;5.345;1
12:10:26.242;5.345;1
12:10:26.266;5.345;1
12:10:26.288;5.345;1
12:10:26.311;5.345;1
12:10:26.334;5.345;1
12:10:26.360;5.345;1
12:10:26.382;5.345;1
12:10:26.403;5.345;1
12:10:26.426;5.345;1
12:10:26.449;5.345;1
12:10:26.475;5.345;1
12:10:26.495;5.345;1
12:10:26.518;5.345;1
12:10:26.541;5.345;1
12:10:26.564;5.334;1
12:10:26.588;5.334;1
12:10:26.610;5.334;1
12:10:26.633;5.334;1
12:10:26.656;5.334;1
12:10:26.681;5.334;1
12:10:26.702;5.334;1
12:10:26.725;5.334;1
12:10:26.749;5.334;1
12:10:26.772;5.334;1
12:10:26.794;5.334;1
12:10:26.817;5.334;1
12:10:26.840;5.334;1
12:10:26.863;5.334;1
12:10:26.887;5.322;1
12:10:26.910;5.322;1
12:10:26.936;5.322;1
12:10:26.958;5.322;1
12:10:26.983;5.322;1
12:10:27.002;5.322;1
12:10:27.024;5.322;1
12:10:27.049;5.322;1
12:10:27.073;5.322;1
12:10:27.094;5.299;1
12:10:27.118;5.299;1
12:10:27.140;5.299;1
12:10:27.162;5.299;1
12:10:27.185;5.299;1
12:10:27.208;5.299;1
12:10:27.232;5.299;1
12:10:27.256;5.299;1
12:10:27.277;5.299;1
12:10:27.303;5.299;1
12:10:27.323;5.299;1
12:10:27.347;5.299;1
12:10:27.371;5.299;1
12:10:27.392;5.299;1
12:10:27.418;5.31;1
12:10:27.441;5.31;1
12:10:27.462;5.31;1
12:10:27.485;5.31;1
12:10:27.507;5.31;1
12:10:27.530;5.31;1
12:10:27.553;5.322;1
12:10:27.578;5.322;1
12:10:27.601;5.322;1
12:10:27.623;5.322;1
12:10:27.645;5.322;1
12:10:27.668;5.322;1
12:10:27.691;5.322;1
12:10:27.716;5.31;1
12:10:27.738;5.31;1
12:10:27.760;5.31;1
12:10:27.786;5.31;1
12:10:27.807;5.31;1
12:10:27.829;5.31;1
12:10:27.855;5.31;1
12:10:27.875;5.287;1
12:10:27.900;5.287;1
12:10:27.924;5.287;1
12:10:27.945;5.287;1
12:10:27.968;5.287;1
12:10:27.992;5.287;1
12:10:28.014;5.287;1
12:10:28.036;5.287;1
12:10:28.059;5.287;1
12:10:28.084;5.287;1
12:10:28.105;5.287;1
12:10:28.128;5.287;1
12:10:28.154;5.287;1
12:10:28.177;5.287;1
12:10:28.200;5.287;1
12:10:28.220;5.287;1
12:10:28.243;5.287;1
12:10:28.267;5.287;1
12:10:28.289;5.287;1
12:10:28.313;5.287;1
12:10:28.336;5.264;1
12:10:28.358;5.264;1
12:10:28.386;5.264;1
12:10:28.405;5.264;1
12:10:28.428;5.264;1
12:10:28.450;5.264;1
12:10:28.473;5.264;1
12:10:28.497;5.264;1
12:10:28.520;5.264;1
12:10:28.542;5.264;1
12:10:28.565;5.264;1
12:10:28.588;5.264;1
12:10:28.612;5.264;1
12:10:28.635;5.264;1
12:10:28.657;5.264;1
12:10:28.684;5.264;1
12:10:28.704;5.264;1
12:10:28.727;5.264;1
12:10:28.749;5.264;1
12:10:28.774;5.264;1
12:10:28.797;5.264;1
12:10:28.819;5.264;1
12:10:28.841;5.241;1
12:10:28.864;5.241;1
12:10:28.888;5.241;1
12:10:28.912;5.241;1
12:10:28.933;5.241;1
12:10:28.957;5.241;1
12:10:28.982;5.241;1
12:10:29.004;5.229;1
12:10:29.025;5.229;1
12:10:29.049;5.229;1
12:10:29.072;5.229;1
12:10:29.097;5.229;1
12:10:29.118;5.229;1
12:10:29.142;5.229;1
12:10:29.165;5.217;1
12:10:29.188;5.217;1
12:10:29.210;5.217;1
12:10:29.235;5.217;1
12:10:29.257;5.217;1
12:10:29.283;5.217;1
12:10:29.303;5.217;1
12:10:29.326;5.217;1
12:10:29.348;5.217;1
12:10:29.372;5.217;1
12:10:29.397;5.217;1
12:10:29.419;5.217;1
12:10:29.442;5.217;1
12:10:29.463;5.217;1
12:10:29.488;5.217;1
12:10:29.510;5.217;1
12:10:29.533;5.217;1
12:10:29.558;5.217;1
12:10:29.580;5.217;1
12:10:29.603;5.217;1
12:10:29.624;5.217;1
12:10:29.649;5.206;1
12:10:29.670;5.206;1
12:10:29.694;5.206;1
12:10:29.716;5.206;1
12:10:29.741;5.206;1
12:10:29.762;5.206;1
12:10:29.788;5.206;1
12:10:29.808;5.194;1
12:10:29.832;5.194;1
12:10:29.855;5.194;1
12:10:29.878;5.194;1
12:10:29.900;5.194;1
12:10:29.923;5.194;1
12:10:29.947;5.194;1
12:10:29.969;5.194;1
12:10:29.992;5.194;1
12:10:30.017;5.194;1
12:10:30.040;5.194;1
12:10:30.060;5.194;1
12:10:30.087;5.194;1
12:10:30.107;5.194;1
12:10:30.131;5.194;1
12:10:30.153;5.194;1
12:10:30.178;5.194;1
12:10:30.201;5.194;1
12:10:30.223;5.194;1
12:10:30.244;5.194;1
12:10:30.269;5.194;1
12:10:30.292;5.194;1
12:10:30.315;5.194;1
12:10:30.339;5.194;1
12:10:30.362;5.194;1
12:10:30.386;5.194;1
12:10:30.406;5.194;1
12:10:30.430;5.194;1
12:10:30.454;5.194;1
12:10:30.476;5.194;1
12:10:30.499;5.194;1
12:10:30.522;5.194;1
12:10:30.543;5.194;1
12:10:30.568;5.194;1
12:10:30.590;5.194;1
12:10:30.612;5.182;1
12:10:30.635;5.182;1
12:10:30.661;5.182;1
12:10:30.683;5.182;1
12:10:30.705;5.182;1
12:10:30.728;5.182;1
12:10:30.753;5.182;1
12:10:30.775;5.182;1
12:10:30.796;5.182;1
12:10:30.819;5.182;1
12:10:30.845;5.182;1
12:10:30.865;5.182;1
12:10:30.889;5.182;1
12:10:30.914;5.182;1
12:10:30.934;5.182;1
12:10:30.959;5.182;1
12:10:30.983;5.182;1
12:10:31.005;5.182;1
12:10:31.028;5.182;1
12:10:31.049;5.182;1
12:10:31.075;5.182;1
12:10:31.096;5.182;1
12:10:31.120;5.182;1
12:10:31.142;5.182;1
12:10:31.165;5.182;1
12:10:31.188;5.182;1
12:10:31.211;5.182;1
12:10:31.235;5.171;1
12:10:31.256;5.171;1
12:10:31.282;5.171;1
12:10:31.304;5.171;1
12:10:31.325;5.171;1
12:10:31.349;5.171;1
12:10:31.372;5.171;1
12:10:31.395;5.148;1
12:10:31.419;5.148;1
12:10:31.441;5.148;1
12:10:31.464;5.148;1
12:10:31.487;5.148;1
12:10:31.511;5.148;1
12:10:31.533;5.148;1
12:10:31.555;5.148;1
12:10:31.581;5.148;1
12:10:31.605;5.148;1
12:10:31.625;5.148;1
12:10:31.647;5.148;1
12:10:31.670;5.148;1
12:10:31.696;5.148;1
12:10:31.716;5.148;1
12:10:31.741;5.148;1
12:10:31.764;5.148;1
12:10:31.786;5.148;1
12:10:31.810;5.148;1
12:10:31.831;5.148;1
12:10:31.857;5.148;1
12:10:31.879;5.148;1
12:10:31.901;5.148;1
12:10:31.923;5.148;1
12:10:31.948;5.148;1
12:10:31.971;5.148;1
12:10:31.994;5.148;1
12:10:32.018;5.148;1
12:10:32.040;5.148;1
12:10:32.061;5.148;1
12:10:32.085;5.148;1
12:10:32.109;5.148;1
12:10:32.131;5.148;1
12:10:32.155;5.148;1
12:10:32.179;5.124;1
12:10:32.201;5.124;1
12:10:32.223;5.124;1
12:10:32.246;5.124;1
12:10:32.269;5.124;1
12:10:32.291;5.124;1
12:10:32.314;5.124;1
12:10:32.337;5.101;0
12:10:32.360;5.101;1
12:10:32.385;5.101;1
12:10:32.408;5.101;1
12:10:32.430;5.101;1
12:10:32.452;5.101;1
12:10:32.478;5.101;1
12:10:32.501;5.089;1
12:10:32.521;5.089;1
12:10:32.545;5.089;1
12:10:32.568;5.089;1
12:10:32.590;5.089;1
12:10:32.613;5.089;1
12:10:32.636;5.089;1
12:10:32.659;5.078;1
12:10:32.683;5.078;1
12:10:32.705;5.078;1
12:10:32.728;5.078;1
12:10:32.751;5.078;1
12:10:32.774;5.078;1
12:10:32.799;5.078;1
12:10:32.820;5.078;1
12:10:32.845;5.066;1
12:10:32.866;5.066;1
12:10:32.890;5.066;1
12:10:32.913;5.066;1
12:10:32.937;5.066;1
12:10:32.959;5.066;1
12:10:32.986;5.066;1
12:10:33.004;5.078;1
12:10:33.027;5.078;1
12:10:33.050;5.078;1
12:10:33.074;5.078;1
12:10:33.096;5.078;1
12:10:33.120;5.078;1
12:10:33.142;5.089;1
12:10:33.165;5.089;1
12:10:33.188;5.089;1
12:10:33.211;5.089;1
12:10:33.237;5.089;1
12:10:33.259;5.089;1
12:10:33.283;5.078;1
12:10:33.305;5.078;1
12:10:33.326;5.078;1
12:10:33.351;5.078;1
12:10:33.374;5.078;1
12:10:33.395;5.078;1
12:10:33.418;5.078;1
12:10:33.441;5.078;1
12:10:33.465;5.066;1
12:10:33.487;5.066;1
12:10:33.510;5.066;1
12:10:33.533;5.066;1
12:10:33.556;5.066;1
12:10:33.580;5.066;1
12:10:33.605;5.078;1
12:10:33.625;5.078;1
12:10:33.650;5.078;1
12:10:33.671;5.078;1
12:10:33.697;5.078;1
12:10:33.717;5.078;1
12:10:33.743;5.078;1
12:10:33.765;5.078;1
12:10:33.786;5.078;1
12:10:33.809;5.078;1
12:10:33.832;5.078;1
12:10:33.858;5.078;1
12:10:33.882;5.078;1
12:10:33.901;5.078;1
12:10:33.924;5.066;1
12:10:33.947;5.066;1
12:10:33.970;5.066;1
12:10:33.993;5.066;1
12:10:34.016;5.066;1
12:10:34.039;5.066;1
12:10:34.062;5.066;1
12:10:34.085;5.066;1
12:10:34.108;5.066;1
12:10:34.131;5.066;1
12:10:34.154;5.066;1
12:10:34.177;5.066;1
12:10:34.200;5.066;1
12:10:34.223;5.066;1
12:10:34.246;5.055;1
12:10:34.271;5.055;1
12:10:34.292;5.055;1
12:10:34.315;5.055;1
12:10:34.338;5.055;1
12:10:34.361;5.055;1
12:10:34.386;5.055;1
12:10:34.407;5.043;1
12:10:34.430;5.043;1
12:10:34.453;5.043;1
12:10:34.476;5.043;1
12:10:34.501;5.043;1
12:10:34.522;5.043;1
12:10:34.545;5.043;1
12:10:34.569;5.043;1
12:10:34.591;5.043;1
12:10:34.614;5.043;1
12:10:34.640;5.043;1
12:10:34.662;5.043;1
12:10:34.684;5.043;1
12:10:34.706;5.043;1
12:10:34.731;5.043;1
12:10:34.752;5.055;1
12:10:34.778;5.055;1
12:10:34.801;5.055;1
12:10:34.822;5.055;1
12:10:34.847;5.055;1
12:10:34.867;5.055;1
12:10:34.890;5.055;1
12:10:34.915;5.055;1
12:10:34.936;5.055;1
12:10:34.960;5.055;1
12:10:34.987;5.055;1
12:10:35.006;5.055;1
12:10:35.029;5.055;1
12:10:35.052;5.043;1
12:10:35.075;5.043;1
12:10:35.098;5.043;1
12:10:35.122;5.043;1
12:10:35.143;5.043;1
12:10:35.166;5.043;1
12:10:35.190;5.043;1
12:10:35.212;5.043;1
12:10:35.238;5.031;1
12:10:35.260;5.031;1
12:10:35.283;5.031;1
12:10:35.305;5.031;1
12:10:35.328;5.031;1
12:10:35.350;5.031;1
12:10:35.375;5.008;1
12:10:35.396;5.008;1
12:10:35.419;5.008;1
12:10:35.442;5.008;1
12:10:35.465;5.008;1
12:10:35.489;5.008;1
12:10:35.512;5.008;1
12:10:35.535;5.008;1
12:10:35.557;4.997;1
12:10:35.583;4.997;1
12:10:35.605;4.997;1
12:10:35.627;4.997;1
12:10:35.652;4.997;1
12:10:35.673;4.997;1
12:10:35.698;5.008;1
12:10:35.722;5.008;1
12:10:35.744;5.008;1
12:10:35.766;5.008;1
12:10:35.788;5.008;1
12:10:35.811;5.008;1
12:10:35.834;5.008;1
12:10:35.860;5.008;1
12:10:35.881;5.008;1
12:10:35.903;5.008;1
12:10:35.926;5.008;1
12:10:35.949;5.008;1
12:10:35.975;5.008;1
12:10:35.995;5.008;1
12:10:36.018;4.997;1
12:10:36.041;4.997;1
12:10:36.064;4.997;1
12:10:36.088;4.997;1
12:10:36.110;4.997;1
12:10:36.133;4.997;1
12:10:36.156;4.997;1
12:10:36.182;4.997;1
12:10:36.205;4.997;1
12:10:36.226;4.997;1
12:10:36.248;4.997;1
12:10:36.271;4.997;1
12:10:36.294;4.997;1
12:10:36.317;4.997;1
12:10:36.340;4.997;1
12:10:36.363;4.997;1
12:10:36.386;4.997;1
12:10:36.409;4.997;1
12:10:36.432;4.997;1
12:10:36.456;4.997;1
12:10:36.478;4.997;1
12:10:36.501;4.997;1
12:10:36.524;4.997;1
12:10:36.548;4.997;1
12:10:36.571;4.997;1
12:10:36.595;4.997;1
12:10:36.616;4.997;1
12:10:36.639;4.997;1
12:10:36.662;4.997;1
12:10:36.686;4.997;1
12:10:36.708;4.997;1
12:10:36.731;4.997;1
12:10:36.754;4.997;1
12:10:36.777;4.997;1
12:10:36.799;4.997;1
12:10:36.822;5.008;1
12:10:36.845;5.008;1
12:10:36.868;5.008;1
12:10:36.891;5.008;1
12:10:36.914;5.008;1
12:10:36.937;5.008;1
12:10:36.960;5.008;1
12:10:36.985;5.008;1
12:10:37.006;5.008;1
12:10:37.029;5.008;1
12:10:37.052;5.008;1
12:10:37.075;5.008;1
12:10:37.098;5.008;1
12:10:37.121;5.008;1
12:10:37.145;4.997;1
12:10:37.167;4.997;1
12:10:37.190;4.997;1
12:10:37.213;4.997;1
12:10:37.237;4.997;1
12:10:37.259;4.997;1
12:10:37.285;4.997;1
12:10:37.305;5.008;1
12:10:37.330;5.008;1
12:10:37.352;5.008;1
12:10:37.375;5.008;1
12:10:37.398;5.008;1
12:10:37.421;5.008;1
12:10:37.443;5.008;1
12:10:37.466;5.008;1
12:10:37.489;5.008;1
12:10:37.512;5.008;1
12:10:37.536;5.008;1
12:10:37.558;5.008;1
12:10:37.583;5.008;1
12:10:37.607;5.008;1
12:10:37.628;4.997;1
12:10:37.650;4.997;1
12:10:37.673;4.997;1
12:10:37.696;4.997;1
12:10:37.720;4.997;1
12:10:37.742;4.997;1
12:10:37.765;4.997;1
12:10:37.788;4.997;1
12:10:37.811;4.997;1
12:10:37.834;4.997;1
12:10:37.857;4.997;1
12:10:37.883;4.997;1
12:10:37.905;4.997;1
12:10:37.927;4.997;1
12:10:37.950;4.997;1
12:10:37.972;4.997;1
12:10:37.997;4.997;1
12:10:38.021;4.997;1
12:10:38.044;4.997;1
12:10:38.064;4.997;1
12:10:38.087;4.997;1
12:10:38.111;4.997;1
12:10:38.133;4.997;1
12:10:38.158;4.997;1
12:10:38.183;4.997;1
12:10:38.203;4.997;1
12:10:38.225;4.997;1
12:10:38.249;4.997;1
12:10:38.273;4.997;1
12:10:38.296;4.997;1
12:10:38.320;4.997;1
12:10:38.342;4.997;1
12:10:38.365;4.997;1
12:10:38.388;4.997;1
12:10:38.409;4.997;1
12:10:38.434;4.985;1
12:10:38.457;4.985;1
12:10:38.480;4.985;1
12:10:38.501;4.985;1
12:10:38.527;4.985;1
12:10:38.547;4.985;1
12:10:38.571;4.985;1
12:10:38.594;4.985;1
12:10:38.618;4.985;1
12:10:38.641;4.985;1
12:10:38.663;4.985;1
12:10:38.687;4.985;1
12:10:38.710;4.985;1
12:10:38.733;4.985;1
12:10:38.756;4.985;1
12:10:38.778;4.985;1
12:10:38.801;4.985;1
12:10:38.823;4.985;1
12:10:38.847;4.985;1
12:10:38.870;4.985;1
12:10:38.894;4.985;1
12:10:38.915;4.985;1
12:10:38.941;4.985;1
12:10:38.963;4.985;1
12:10:38.986;4.985;1
12:10:39.008;4.985;1
12:10:39.032;4.985;1
12:10:39.055;4.997;1
12:10:39.078;4.997;1
12:10:39.102;4.997;1
12:10:39.124;4.997;1
12:10:39.147;4.997;1
12:10:39.170;4.997;1
12:10:39.192;4.997;1
12:10:39.214;4.997;1
12:10:39.238;4.997;1
12:10:39.260;4.997;1
12:10:39.288;4.997;1
12:10:39.306;4.997;1
12:10:39.329;4.997;1
12:10:39.355;4.997;1
12:10:39.377;4.997;1
12:10:39.400;4.997;1
12:10:39.423;4.997;1
12:10:39.444;4.997;1
12:10:39.468;4.997;1
12:10:39.491;4.997;1
12:10:39.514;4.997;1
12:10:39.536;4.997;1
12:10:39.561;4.997;1
12:10:39.586;4.997;1
12:10:39.606;4.997;1
12:10:39.628;4.997;1
12:10:39.652;4.997;1
12:10:39.677;4.997;1
12:10:39.700;4.985;1
12:10:39.721;4.985;1
12:10:39.746;4.985;1
12:10:39.766;4.985;1
12:10:39.791;4.985;1
12:10:39.814;4.985;1
12:10:39.837;4.985;1
12:10:39.859;4.973;1
12:10:39.886;4.973;1
12:10:39.904;4.973;1
12:10:39.928;4.973;1
12:10:39.953;4.973;1
12:10:39.974;4.973;1
12:10:39.997;4.973;1
12:10:40.021;4.973;1
12:10:40.042;4.973;1
12:10:40.065;4.973;1
12:10:40.089;4.973;1
12:10:40.111;4.973;1
12:10:40.134;4.973;1
12:10:40.157;4.985;1
12:10:40.181;4.985;1
12:10:40.203;4.985;1
12:10:40.229;4.985;1
12:10:40.249;4.985;1
12:10:40.275;4.985;1
12:10:40.295;4.985;1
12:10:40.318;4.985;1
12:10:40.341;4.985;1
12:10:40.365;4.985;1
12:10:40.387;4.985;1
12:10:40.410;4.985;1
12:10:40.433;4.985;1
12:10:40.456;4.985;1
12:10:40.483;4.95;1
12:10:40.502;4.95;1
12:10:40.525;4.95;1
12:10:40.548;4.95;1
12:10:40.571;4.95;1
12:10:40.594;4.95;1
12:10:40.617;4.95;1
12:10:40.641;4.95;1
12:10:40.663;4.938;1
12:10:40.686;4.938;1
12:10:40.709;4.938;1
12:10:40.733;4.938;1
12:10:40.755;4.938;1
12:10:40.780;4.938;1
12:10:40.802;4.938;1
12:10:40.825;4.95;1
12:10:40.847;4.95;1
12:10:40.870;4.95;1
12:10:40.895;4.95;1
12:10:40.917;4.95;1
12:10:40.942;4.95;1
12:10:40.963;4.95;1
12:10:40.987;4.962;1
12:10:41.011;4.962;1
12:10:41.031;4.962;1
12:10:41.054;4.962;1
12:10:41.077;4.962;1
12:10:41.101;4.962;1
12:10:41.124;4.962;1
12:10:41.146;4.962;1
12:10:41.169;4.962;1
12:10:41.192;4.962;1
12:10:41.217;4.962;1
12:10:41.238;4.962;1
12:10:41.264;4.962;1
12:10:41.286;4.95;1
12:10:41.308;4.95;1
12:10:41.333;4.95;1
12:10:41.355;4.95;1
12:10:41.379;4.95;1
12:10:41.402;4.95;1
12:10:41.423;4.95;1
12:10:41.446;4.95;1
12:10:41.470;4.95;1
12:10:41.494;4.95;1
12:10:41.515;4.95;1
12:10:41.538;4.95;1
12:10:41.563;4.95;1
12:10:41.585;4.95;1
12:10:41.606;4.95;1
12:10:41.631;4.95;1
12:10:41.652;4.95;1
12:10:41.678;4.95;1
12:10:41.701;4.95;1
12:10:41.721;4.95;1
12:10:41.745;4.95;1
12:10:41.769;4.962;1
12:10:41.790;4.962;1
12:10:41.815;4.962;1
12:10:41.837;4.962;1
12:10:41.860;4.962;1
12:10:41.884;4.962;1
12:10:41.905;4.962;1
12:10:41.928;4.973;1
12:10:41.954;4.973;1
12:10:41.975;4.973;1
12:10:42.000;4.973;1
12:10:42.020;4.973;1
12:10:42.044;4.973;1
12:10:42.067;4.973;1
12:10:42.090;4.973;1
12:10:42.115;4.973;1
12:10:42.137;4.973;1
12:10:42.160;4.973;1
12:10:42.183;4.973;1
12:10:42.205;4.973;1
12:10:42.229;4.973;1
12:10:42.253;4.985;1
12:10:42.274;4.985;1
12:10:42.298;4.985;1
12:10:42.321;4.985;1
12:10:42.345;4.985;1
12:10:42.368;4.985;1
12:10:42.391;4.985;1
12:10:42.414;5.008;1
12:10:42.435;5.008;1
12:10:42.458;5.008;1
12:10:42.485;5.008;1
12:10:42.505;5.008;1
12:10:42.527;5.008;1
12:10:42.550;5.008;1
12:10:42.576;5.02;1
12:10:42.598;5.02;1
12:10:42.622;5.02;1
12:10:42.643;5.02;1
12:10:42.666;5.02;1
12:10:42.688;5.02;1
12:10:42.714;5.031;1
12:10:42.734;5.031;1
12:10:42.759;5.031;1
12:10:42.783;5.031;1
12:10:42.803;5.031;1
12:10:42.826;5.031;1
12:10:42.851;5.031;1
12:10:42.873;5.031;1
12:10:42.898;5.043;1
12:10:42.921;5.043;1
12:10:42.944;5.043;1
12:10:42.965;5.043;1
12:10:42.987;5.043;1
12:10:43.011;5.043;1
12:10:43.035;5.055;1
12:10:43.057;5.055;1
12:10:43.084;5.055;1
12:10:43.103;5.055;1
12:10:43.127;5.055;1
12:10:43.148;5.055;1
12:10:43.171;5.055;1
12:10:43.193;5.043;1
12:10:43.216;5.043;1
12:10:43.239;5.043;1
12:10:43.263;5.043;1
12:10:43.285;5.043;1
12:10:43.308;5.043;1
12:10:43.331;5.043;1
12:10:43.354;5.031;1
12:10:43.380;5.031;1
12:10:43.400;5.031;1
12:10:43.423;5.031;1
12:10:43.446;5.031;1
12:10:43.469;5.031;1
12:10:43.493;5.031;1
12:10:43.515;5.031;1
12:10:43.540;5.031;1
12:10:43.562;5.031;1
12:10:43.585;5.031;1
12:10:43.607;5.031;1
12:10:43.630;5.031;1
12:10:43.653;5.031;1
12:10:43.679;5.02;1
12:10:43.699;5.02;1
12:10:43.722;5.02;1
12:10:43.745;5.02;1
12:10:43.768;5.02;1
12:10:43.791;5.02;1
12:10:43.814;5.02;1
12:10:43.837;5.02;1
12:10:43.860;5.02;1
12:10:43.883;5.02;1
12:10:43.906;5.02;1
12:10:43.932;5.02;1
12:10:43.954;5.02;1
12:10:43.976;5.02;1
12:10:43.998;5.031;1
12:10:44.021;5.031;1
12:10:44.044;5.031;1
12:10:44.070;5.031;1
12:10:44.090;5.031;1
12:10:44.113;5.031;1
12:10:44.136;5.031;1
12:10:44.159;5.031;1
12:10:44.182;5.031;1
12:10:44.207;5.031;1
12:10:44.230;5.031;1
12:10:44.252;5.031;1
12:10:44.274;5.031;1
12:10:44.298;5.031;1
12:10:44.321;5.031;1
12:10:44.344;5.031;1
12:10:44.367;5.031;1
12:10:44.389;5.031;1
12:10:44.412;5.031;1
12:10:44.435;5.031;1
12:10:44.458;5.031;1
12:10:44.483;5.031;1
12:10:44.505;5.031;1
12:10:44.528;5.031;1
12:10:44.550;5.031;1
12:10:44.576;5.031;1
12:10:44.598;5.031;1
12:10:44.621;5.031;1
12:10:44.643;5.031;1
12:10:44.665;5.031;1
12:10:44.688;5.031;1
12:10:44.711;5.031;1
12:10:44.734;5.031;1
12:10:44.757;5.031;1
12:10:44.781;5.031;1
12:10:44.805;5.031;1
12:10:44.827;5.031;1
12:10:44.850;5.031;1
12:10:44.872;5.031;1
12:10:44.898;5.031;1
12:10:44.918;5.031;1
12:10:44.942;5.02;1
12:10:44.965;5.02;1
12:10:44.987;5.02;1
12:10:45.010;5.02;1
12:10:45.033;5.02;1
12:10:45.056;5.02;1
12:10:45.083;5.02;1
12:10:45.102;5.02;1
12:10:45.125;5.02;1
12:10:45.148;5.02;1
12:10:45.174;5.02;1
12:10:45.194;5.02;1
12:10:45.220;5.02;1
12:10:45.241;5.02;1
12:10:45.263;5.02;1
12:10:45.286;5.02;1
12:10:45.309;5.02;1
12:10:45.332;5.02;1
12:10:45.358;5.02;1
12:10:45.383;5.02;1
12:10:45.402;5.02;1
12:10:45.426;5.02;1
12:10:45.450;5.02;1
12:10:45.473;5.02;1
12:10:45.494;5.02;1
12:10:45.517;5.02;1
12:10:45.540;5.02;1
12:10:45.563;5.02;1
12:10:45.586;5.02;1
12:10:45.609;5.02;1
12:10:45.634;5.02;1
12:10:45.654;5.02;1
12:10:45.679;5.02;1
12:10:45.700;5.02;1
12:10:45.723;5.02;1
